ref: eeeb3406d4bcef255b6405c5508fb324d5e38e77
date: 2026-08-13T20:14:41Z
tool: cloc-2.06.pl (sha256 ed9fbdd081a2ceb933ea490b3c1cfacc87d3898ae2650d0d6756439695a836c8, AlDanial/cloc v2.06, perl 5.034) --by-file --csv --list-file=production-files.txt
sort: LC_ALL=C by path
controller/src/modules/speech/worker-client.ts	715
controller/src/modules/speech/worker.py	202
controller/src/modules/studio/configs.ts	55
controller/src/modules/studio/model-index.ts	84
controller/src/modules/studio/provider-routes.ts	186
controller/src/modules/studio/rig-detection.ts	165
controller/src/modules/studio/rig-routes.ts	261
controller/src/modules/studio/routes.ts	341
controller/src/modules/studio/types.ts	15
controller/src/modules/system/engine-metrics-scrape.ts	101
controller/src/modules/system/event-manager.ts	144
controller/src/modules/system/gpu-leases.ts	214
controller/src/modules/system/logs-routes.ts	400
controller/src/modules/system/metrics-collector.ts	287
controller/src/modules/system/metrics-peaks.ts	40
controller/src/modules/system/metrics-routes.ts	274
controller/src/modules/system/metrics-store.ts	370
controller/src/modules/system/platform/amd-gpu.ts	285
controller/src/modules/system/platform/compatibility-report.ts	168
controller/src/modules/system/platform/gpu.ts	210
controller/src/modules/system/platform/intel-gpu.ts	153
controller/src/modules/system/platform/nvidia-compute-processes.ts	49
controller/src/modules/system/platform/rocm-info.ts	82
controller/src/modules/system/platform/smi-tools.ts	29
controller/src/modules/system/platform/torch-info.ts	33
controller/src/modules/system/routes.ts	291
controller/src/modules/system/usage-routes.ts	49
controller/src/modules/system/usage/usage-utilities.ts	61
controller/src/services/provider-routing.ts	42
controller/src/services/stt.ts	130
controller/src/services/tts.ts	107
controller/src/stores/controller-request-store.ts	334
controller/src/stores/controller-settings-store.ts	72
controller/src/stores/inference-request-store.ts	397
controller/src/stores/rig-store.ts	77
controller/src/stores/sqlite.ts	94
controller/tsconfig.json	25
total-code: 22435
rows: 161
